"Alexander Zverev","Daniil Medvedev",RH,RH,4,3,3,2,1,0,2021-11-21,Tour_Finals,1,3,99,4,3,99,2,99,2,7,7,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html,"1st serve wide"
"Daniil Medvedev","Alexander Zverev",RH,RH,3,4,2,3,0,1,2021-11-21,Tour_Finals,3,3,22,2,2,2,2,99,2,7,7,1,3,99,4,3,99,2,99,2,7,7,99,99,99,99,99,99,99,99,99,99,99,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," backhand return down the middle (deep)"
"Alexander Zverev","Daniil Medvedev",RH,RH,4,3,3,2,1,0,2021-11-21,Tour_Finals,4,2,15,2,2,99,2,99,2,5,7,3,3,22,2,2,2,2,99,2,7,7,1,3,99,4,3,99,2,99,2,7,7,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," forehand swinging volley down the middle,  winner"
"Daniil Medvedev","Alexander Zverev",RH,RH,0,0,2,4,0,1,2021-11-21,Tour_Finals,1,1,99,6,2,99,2,99,2,7,7,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html,"1st serve down the T"
"Alexander Zverev","Daniil Medvedev",RH,RH,0,0,4,2,1,0,2021-11-21,Tour_Finals,3,2,22,2,2,2,2,99,2,7,7,1,1,99,6,2,99,2,99,2,7,7,99,99,99,99,99,99,99,99,99,99,99,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," backhand return down the middle (deep)"
"Daniil Medvedev","Alexander Zverev",RH,RH,0,0,2,4,0,1,2021-11-21,Tour_Finals,4,2,1,10,3,99,2,99,1,7,7,3,2,22,2,2,2,2,99,2,7,7,1,1,99,6,2,99,2,99,2,7,7,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," forehand approach shot inside-out"
"Alexander Zverev","Daniil Medvedev",RH,RH,0,0,4,2,1,0,2021-11-21,Tour_Finals,4,3,22,8,1,99,2,99,2,7,7,4,2,1,10,3,99,2,99,1,7,7,3,2,22,2,2,2,2,99,2,7,7,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," backhand down the line"
"Daniil Medvedev","Alexander Zverev",RH,RH,0,0,2,4,0,1,2021-11-21,Tour_Finals,4,1,5,7,1,99,2,99,2,5,7,4,3,22,8,1,99,2,99,2,7,7,4,2,1,10,3,99,2,99,1,7,7,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," forehand volley (stop volley) crosscourt,  winner"
"Daniil Medvedev","Alexander Zverev",RH,RH,1,0,2,4,0,1,2021-11-21,Tour_Finals,1,3,99,6,2,99,2,99,2,2,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html,"1st serve down the T,  fault (long)"
"Daniil Medvedev","Alexander Zverev",RH,RH,1,0,2,4,0,1,2021-11-21,Tour_Finals,2,3,99,4,3,99,2,99,2,7,7,1,3,99,6,2,99,2,99,2,2,3,99,99,99,99,99,99,99,99,99,99,99,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," 2nd serve wide"
"Alexander Zverev","Daniil Medvedev",RH,RH,0,1,4,2,1,0,2021-11-21,Tour_Finals,3,3,22,2,2,1,2,99,2,7,7,2,3,99,4,3,99,2,99,2,7,7,1,3,99,6,2,99,2,99,2,2,3,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," backhand return down the middle (shallow)"
"Daniil Medvedev","Alexander Zverev",RH,RH,1,0,2,4,0,1,2021-11-21,Tour_Finals,4,2,13,7,1,99,2,99,2,7,7,3,3,22,2,2,1,2,99,2,7,7,2,3,99,4,3,99,2,99,2,7,7,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," forehand half-volley crosscourt"
"Alexander Zverev","Daniil Medvedev",RH,RH,0,1,4,2,1,0,2021-11-21,Tour_Finals,4,1,1,7,1,99,2,99,2,5,7,4,2,13,7,1,99,2,99,2,7,7,3,3,22,2,2,1,2,99,2,7,7,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," forehand crosscourt,  winner"
"Daniil Medvedev","Alexander Zverev",RH,RH,1,1,2,4,0,1,2021-11-21,Tour_Finals,1,1,99,4,1,99,2,99,2,1,7,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html,"1st serve wide,  ace"
"Daniil Medvedev","Alexander Zverev",RH,RH,2,1,2,4,0,1,2021-11-21,Tour_Finals,1,3,99,6,2,99,2,99,2,2,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html,"1st serve down the T,  fault (net)"
"Daniil Medvedev","Alexander Zverev",RH,RH,2,1,2,4,0,1,2021-11-21,Tour_Finals,2,3,99,6,2,99,2,99,2,2,2,1,3,99,6,2,99,2,99,2,2,1,99,99,99,99,99,99,99,99,99,99,99,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," 2nd serve down the T,  fault (wide),  double fault"
"Daniil Medvedev","Alexander Zverev",RH,RH,2,2,2,4,0,1,2021-11-21,Tour_Finals,1,1,99,6,2,99,2,99,2,7,7,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html,"1st serve down the T"
"Alexander Zverev","Daniil Medvedev",RH,RH,2,2,4,2,1,0,2021-11-21,Tour_Finals,3,2,22,2,2,2,2,99,2,7,7,1,1,99,6,2,99,2,99,2,7,7,99,99,99,99,99,99,99,99,99,99,99,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," backhand return down the middle (deep)"
"Daniil Medvedev","Alexander Zverev",RH,RH,2,2,2,4,0,1,2021-11-21,Tour_Finals,4,2,22,7,3,99,2,99,2,7,7,3,2,22,2,2,2,2,99,2,7,7,1,1,99,6,2,99,2,99,2,7,7,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," backhand crosscourt"
"Alexander Zverev","Daniil Medvedev",RH,RH,2,2,4,2,1,0,2021-11-21,Tour_Finals,4,3,22,2,2,99,2,99,2,7,7,4,2,22,7,3,99,2,99,2,7,7,3,2,22,2,2,2,2,99,2,7,7,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," backhand down the middle"
"Daniil Medvedev","Alexander Zverev",RH,RH,2,2,2,4,0,1,2021-11-21,Tour_Finals,4,2,1,7,1,99,2,99,2,7,7,4,3,22,2,2,99,2,99,2,7,7,4,2,22,7,3,99,2,99,2,7,7,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," forehand crosscourt"
"Alexander Zverev","Daniil Medvedev",RH,RH,2,2,4,2,1,0,2021-11-21,Tour_Finals,4,1,1,2,2,99,2,99,2,7,7,4,2,1,7,1,99,2,99,2,7,7,4,3,22,2,2,99,2,99,2,7,7,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," forehand down the middle"
"Daniil Medvedev","Alexander Zverev",RH,RH,2,2,2,4,0,1,2021-11-21,Tour_Finals,4,2,1,7,1,99,2,99,2,7,7,4,1,1,2,2,99,2,99,2,7,7,4,2,1,7,1,99,2,99,2,7,7,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," forehand crosscourt"
"Alexander Zverev","Daniil Medvedev",RH,RH,2,2,4,2,1,0,2021-11-21,Tour_Finals,4,1,1,2,2,99,2,99,2,7,7,4,2,1,7,1,99,2,99,2,7,7,4,1,1,2,2,99,2,99,2,7,7,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," forehand down the middle"
"Daniil Medvedev","Alexander Zverev",RH,RH,2,2,2,4,0,1,2021-11-21,Tour_Finals,4,2,22,2,2,99,2,99,2,7,7,4,1,1,2,2,99,2,99,2,7,7,4,2,1,7,1,99,2,99,2,7,7,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," backhand down the middle"
"Alexander Zverev","Daniil Medvedev",RH,RH,2,2,4,2,1,0,2021-11-21,Tour_Finals,4,2,22,10,1,99,2,99,2,7,7,4,2,22,2,2,99,2,99,2,7,7,4,1,1,2,2,99,2,99,2,7,7,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," backhand inside-out"
"Daniil Medvedev","Alexander Zverev",RH,RH,2,2,2,4,0,1,2021-11-21,Tour_Finals,4,1,1,7,1,99,2,99,2,7,7,4,2,22,10,1,99,2,99,2,7,7,4,2,22,2,2,99,2,99,2,7,7,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," forehand crosscourt"
"Alexander Zverev","Daniil Medvedev",RH,RH,2,2,4,2,1,0,2021-11-21,Tour_Finals,4,1,1,7,1,99,2,99,2,7,7,4,1,1,7,1,99,2,99,2,7,7,4,2,22,10,1,99,2,99,2,7,7,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," forehand crosscourt"
"Daniil Medvedev","Alexander Zverev",RH,RH,2,2,2,4,0,1,2021-11-21,Tour_Finals,4,1,1,7,1,99,2,99,2,7,7,4,1,1,7,1,99,2,99,2,7,7,4,1,1,7,1,99,2,99,2,7,7,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," forehand crosscourt"
"Alexander Zverev","Daniil Medvedev",RH,RH,2,2,4,2,1,0,2021-11-21,Tour_Finals,4,1,1,7,1,99,2,99,2,4,3,4,1,1,7,1,99,2,99,2,7,7,4,1,1,7,1,99,2,99,2,7,7,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," forehand crosscourt (long),  unforced error"
"Daniil Medvedev","Alexander Zverev",RH,RH,3,2,2,4,0,1,2021-11-21,Tour_Finals,1,3,99,4,3,99,2,99,2,7,7,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html,"1st serve wide"
"Alexander Zverev","Daniil Medvedev",RH,RH,2,3,4,2,1,0,2021-11-21,Tour_Finals,3,3,22,2,2,99,2,99,2,3,99,1,3,99,4,3,99,2,99,2,7,7,99,99,99,99,99,99,99,99,99,99,99,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," backhand return down the middle,  forced error"
"Alexander Zverev","Daniil Medvedev",RH,RH,0,0,4,3,1,0,2021-11-21,Tour_Finals,1,1,99,4,1,99,2,99,2,7,7,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html,"1st serve wide"
"Daniil Medvedev","Alexander Zverev",RH,RH,0,0,3,4,0,1,2021-11-21,Tour_Finals,3,1,3,7,1,2,2,99,2,7,7,1,1,99,4,1,99,2,99,2,7,7,99,99,99,99,99,99,99,99,99,99,99,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," forehand chip/slice return crosscourt (deep)"
"Alexander Zverev","Daniil Medvedev",RH,RH,0,0,4,3,1,0,2021-11-21,Tour_Finals,4,1,1,7,1,99,2,99,2,7,7,3,1,3,7,1,2,2,99,2,7,7,1,1,99,4,1,99,2,99,2,7,7,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," forehand crosscourt"
"Daniil Medvedev","Alexander Zverev",RH,RH,0,0,3,4,0,1,2021-11-21,Tour_Finals,4,1,1,8,3,99,2,99,2,3,99,4,1,1,7,1,99,2,99,2,7,7,3,1,3,7,1,2,2,99,2,7,7,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," forehand down the line,  forced error"
"Alexander Zverev","Daniil Medvedev",RH,RH,1,0,4,3,1,0,2021-11-21,Tour_Finals,1,3,99,6,2,99,2,99,2,7,7,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html,"1st serve down the T"
"Daniil Medvedev","Alexander Zverev",RH,RH,0,1,3,4,0,1,2021-11-21,Tour_Finals,3,2,1,2,2,2,2,99,2,7,7,1,3,99,6,2,99,2,99,2,7,7,99,99,99,99,99,99,99,99,99,99,99,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," forehand return down the middle (deep)"
"Alexander Zverev","Daniil Medvedev",RH,RH,1,0,4,3,1,0,2021-11-21,Tour_Finals,4,2,1,7,1,99,2,99,2,7,7,3,2,1,2,2,2,2,99,2,7,7,1,3,99,6,2,99,2,99,2,7,7,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," forehand crosscourt"
"Daniil Medvedev","Alexander Zverev",RH,RH,0,1,3,4,0,1,2021-11-21,Tour_Finals,4,1,1,7,1,99,2,99,2,7,7,4,2,1,7,1,99,2,99,2,7,7,3,2,1,2,2,2,2,99,2,7,7,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," forehand crosscourt"
"Alexander Zverev","Daniil Medvedev",RH,RH,1,0,4,3,1,0,2021-11-21,Tour_Finals,4,1,1,2,2,99,2,99,2,7,7,4,1,1,7,1,99,2,99,2,7,7,4,2,1,7,1,99,2,99,2,7,7,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," forehand down the middle"
"Daniil Medvedev","Alexander Zverev",RH,RH,0,1,3,4,0,1,2021-11-21,Tour_Finals,4,2,22,10,1,99,2,99,2,7,7,4,1,1,2,2,99,2,99,2,7,7,4,1,1,7,1,99,2,99,2,7,7,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," backhand inside-out"
"Alexander Zverev","Daniil Medvedev",RH,RH,1,0,4,3,1,0,2021-11-21,Tour_Finals,4,1,3,2,2,99,2,99,2,7,7,4,2,22,10,1,99,2,99,2,7,7,4,1,1,2,2,99,2,99,2,7,7,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," forehand chip/slice down the middle"
"Daniil Medvedev","Alexander Zverev",RH,RH,0,1,3,4,0,1,2021-11-21,Tour_Finals,4,2,1,7,1,99,2,99,2,7,7,4,1,3,2,2,99,2,99,2,7,7,4,2,22,10,1,99,2,99,2,7,7,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," forehand crosscourt"
"Alexander Zverev","Daniil Medvedev",RH,RH,1,0,4,3,1,0,2021-11-21,Tour_Finals,4,1,1,7,1,99,2,99,2,7,7,4,2,1,7,1,99,2,99,2,7,7,4,1,3,2,2,99,2,99,2,7,7,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," forehand crosscourt"
"Daniil Medvedev","Alexander Zverev",RH,RH,0,1,3,4,0,1,2021-11-21,Tour_Finals,4,1,1,8,3,99,2,99,2,7,7,4,1,1,7,1,99,2,99,2,7,7,4,2,1,7,1,99,2,99,2,7,7,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," forehand down the line"
"Alexander Zverev","Daniil Medvedev",RH,RH,1,0,4,3,1,0,2021-11-21,Tour_Finals,4,3,22,7,3,99,2,99,2,7,7,4,1,1,8,3,99,2,99,2,7,7,4,1,1,7,1,99,2,99,2,7,7,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," backhand crosscourt"
"Daniil Medvedev","Alexander Zverev",RH,RH,0,1,3,4,0,1,2021-11-21,Tour_Finals,4,3,22,8,1,99,2,99,2,7,7,4,3,22,7,3,99,2,99,2,7,7,4,1,1,8,3,99,2,99,2,7,7,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," backhand down the line"
"Alexander Zverev","Daniil Medvedev",RH,RH,1,0,4,3,1,0,2021-11-21,Tour_Finals,4,1,1,7,1,99,2,99,2,7,7,4,3,22,8,1,99,2,99,2,7,7,4,3,22,7,3,99,2,99,2,7,7,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," forehand crosscourt"
"Daniil Medvedev","Alexander Zverev",RH,RH,0,1,3,4,0,1,2021-11-21,Tour_Finals,4,1,1,8,3,99,2,99,2,7,7,4,1,1,7,1,99,2,99,2,7,7,4,3,22,8,1,99,2,99,2,7,7,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," forehand down the line"
"Alexander Zverev","Daniil Medvedev",RH,RH,1,0,4,3,1,0,2021-11-21,Tour_Finals,4,3,22,7,3,99,2,99,2,7,7,4,1,1,8,3,99,2,99,2,7,7,4,1,1,7,1,99,2,99,2,7,7,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," backhand crosscourt"
"Daniil Medvedev","Alexander Zverev",RH,RH,0,1,3,4,0,1,2021-11-21,Tour_Finals,4,3,22,7,3,99,2,99,2,7,7,4,3,22,7,3,99,2,99,2,7,7,4,1,1,8,3,99,2,99,2,7,7,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," backhand crosscourt"
"Alexander Zverev","Daniil Medvedev",RH,RH,1,0,4,3,1,0,2021-11-21,Tour_Finals,4,3,24,2,2,99,2,99,2,7,7,4,3,22,7,3,99,2,99,2,7,7,4,3,22,7,3,99,2,99,2,7,7,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," backhand slice down the middle"
"Daniil Medvedev","Alexander Zverev",RH,RH,0,1,3,4,0,1,2021-11-21,Tour_Finals,4,2,1,10,3,99,2,99,2,7,7,4,3,24,2,2,99,2,99,2,7,7,4,3,22,7,3,99,2,99,2,7,7,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," forehand inside-out"
"Alexander Zverev","Daniil Medvedev",RH,RH,1,0,4,3,1,0,2021-11-21,Tour_Finals,4,3,24,2,2,99,2,99,2,7,7,4,2,1,10,3,99,2,99,2,7,7,4,3,24,2,2,99,2,99,2,7,7,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," backhand slice down the middle"
"Daniil Medvedev","Alexander Zverev",RH,RH,0,1,3,4,0,1,2021-11-21,Tour_Finals,4,2,1,7,1,99,2,99,2,7,7,4,3,24,2,2,99,2,99,2,7,7,4,2,1,10,3,99,2,99,2,7,7,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," forehand crosscourt"
"Alexander Zverev","Daniil Medvedev",RH,RH,1,0,4,3,1,0,2021-11-21,Tour_Finals,4,1,1,7,1,99,2,99,2,7,7,4,2,1,7,1,99,2,99,2,7,7,4,3,24,2,2,99,2,99,2,7,7,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," forehand crosscourt"
"Daniil Medvedev","Alexander Zverev",RH,RH,0,1,3,4,0,1,2021-11-21,Tour_Finals,4,1,1,7,1,99,2,99,2,7,7,4,1,1,7,1,99,2,99,2,7,7,4,2,1,7,1,99,2,99,2,7,7,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," forehand crosscourt"
"Alexander Zverev","Daniil Medvedev",RH,RH,1,0,4,3,1,0,2021-11-21,Tour_Finals,4,1,1,7,1,99,2,99,2,7,7,4,1,1,7,1,99,2,99,2,7,7,4,1,1,7,1,99,2,99,2,7,7,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," forehand crosscourt"
"Daniil Medvedev","Alexander Zverev",RH,RH,0,1,3,4,0,1,2021-11-21,Tour_Finals,4,1,1,8,3,99,2,99,2,3,99,4,1,1,7,1,99,2,99,2,7,7,4,1,1,7,1,99,2,99,2,7,7,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," forehand down the line,  forced error"
"Alexander Zverev","Daniil Medvedev",RH,RH,2,0,4,3,1,0,2021-11-21,Tour_Finals,1,1,99,6,2,99,2,99,2,7,7,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html,"1st serve down the T"
"Daniil Medvedev","Alexander Zverev",RH,RH,0,2,3,4,0,1,2021-11-21,Tour_Finals,3,2,22,2,2,3,2,99,2,7,7,1,1,99,6,2,99,2,99,2,7,7,99,99,99,99,99,99,99,99,99,99,99,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," backhand return down the middle (very deep)"
"Alexander Zverev","Daniil Medvedev",RH,RH,2,0,4,3,1,0,2021-11-21,Tour_Finals,4,2,22,10,1,99,1,99,2,7,7,3,2,22,2,2,3,2,99,2,7,7,1,1,99,6,2,99,2,99,2,7,7,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," backhand inside-out (net cord)"
"Daniil Medvedev","Alexander Zverev",RH,RH,0,2,3,4,0,1,2021-11-21,Tour_Finals,4,1,3,2,2,99,2,99,2,3,99,4,2,22,10,1,99,1,99,2,7,7,3,2,22,2,2,3,2,99,2,7,7,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," forehand chip/slice down the middle,  forced error"
"Alexander Zverev","Daniil Medvedev",RH,RH,3,0,4,3,1,0,2021-11-21,Tour_Finals,1,3,99,4,3,99,2,99,2,2,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html,"1st serve wide,  fault (long)"
"Alexander Zverev","Daniil Medvedev",RH,RH,3,0,4,3,1,0,2021-11-21,Tour_Finals,2,3,99,4,3,99,2,99,2,7,7,1,3,99,4,3,99,2,99,2,2,3,99,99,99,99,99,99,99,99,99,99,99,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," 2nd serve wide"
"Daniil Medvedev","Alexander Zverev",RH,RH,0,3,3,4,0,1,2021-11-21,Tour_Finals,3,3,22,2,2,2,2,99,2,7,7,2,3,99,4,3,99,2,99,2,7,7,1,3,99,4,3,99,2,99,2,2,3,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," backhand return down the middle (deep)"
"Alexander Zverev","Daniil Medvedev",RH,RH,3,0,4,3,1,0,2021-11-21,Tour_Finals,4,2,1,7,1,99,2,99,2,7,7,3,3,22,2,2,2,2,99,2,7,7,2,3,99,4,3,99,2,99,2,7,7,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," forehand crosscourt"
"Daniil Medvedev","Alexander Zverev",RH,RH,0,3,3,4,0,1,2021-11-21,Tour_Finals,4,1,1,7,1,99,2,99,2,7,7,4,2,1,7,1,99,2,99,2,7,7,3,3,22,2,2,2,2,99,2,7,7,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," forehand crosscourt"
"Alexander Zverev","Daniil Medvedev",RH,RH,3,0,4,3,1,0,2021-11-21,Tour_Finals,4,1,1,8,3,99,2,99,2,3,99,4,1,1,7,1,99,2,99,2,7,7,4,2,1,7,1,99,2,99,2,7,7,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," forehand down the line,  forced error"
"Alexander Zverev","Daniil Medvedev",RH,RH,3,1,4,3,1,0,2021-11-21,Tour_Finals,1,1,99,4,1,99,2,99,2,7,7,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html,"1st serve wide"
"Daniil Medvedev","Alexander Zverev",RH,RH,1,3,3,4,0,1,2021-11-21,Tour_Finals,3,1,1,8,3,99,2,99,2,3,99,1,1,99,4,1,99,2,99,2,7,7,99,99,99,99,99,99,99,99,99,99,99,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," forehand return down the line,  forced error"
"Daniil Medvedev","Alexander Zverev",RH,RH,0,0,3,5,0,1,2021-11-21,Tour_Finals,1,1,99,4,1,99,2,99,2,7,7,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html,"1st serve wide"
"Alexander Zverev","Daniil Medvedev",RH,RH,0,0,5,3,1,0,2021-11-21,Tour_Finals,3,1,1,2,2,99,2,99,2,3,99,1,1,99,4,1,99,2,99,2,7,7,99,99,99,99,99,99,99,99,99,99,99,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html," forehand return down the middle,  forced error"
"Daniil Medvedev","Alexander Zverev",RH,RH,1,0,3,5,0,1,2021-11-21,Tour_Finals,1,3,99,6,2,99,2,99,2,2,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,D:\FYP\modified_jk\charting\20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev.html,"1st serve down the T,  fault (long)"
